"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"387444702066130944","","","2013-10-08 05:09:50 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Bill_Nye_Tho__: alrite who had their #FirstKiss at an observatory? RT if you did or you wish you did lol","387341347562065920","898124258","2013-10-07 22:19:08 +0000",""
"386362624335552513","","","2013-10-05 05:30:02 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I wish she would play video games with me.","","","",""
"386352616612970496","","","2013-10-05 04:50:16 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#wwjd http://t.co/a6ubzlt4ES","","","","http://twitter.com/Nicholiswood/status/386352616612970496/photo/1"
"385949490013671424","","","2013-10-04 02:08:23 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dips fork into ketchup. Licks fork.","","","",""
"385611897187205122","","","2013-10-03 03:46:55 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Bill_Nye_Tho__: S/O to penises for NOT bleeding once a month lol","385604692677361664","898124258","2013-10-03 03:18:17 +0000",""
"385230104156049408","","","2013-10-02 02:29:48 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Bill_Nye_Tho__: imma buy ur girl some aluminum foil underwear so that she can keep my dinner warm","385225306677592064","898124258","2013-10-02 02:10:44 +0000",""
"384058032016998401","","","2013-09-28 20:52:24 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Bill_Nye_Tho__: my dick's nickname is ""iOS7"" cause all these white girls can't wait for it to come","384057276249542656","898124258","2013-09-28 20:49:24 +0000",""
"384022195732619264","","","2013-09-28 18:30:00 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Bill_Nye_Tho__: RT if u can do science with your dick","384020783908937729","898124258","2013-09-28 18:24:24 +0000",""
"383713722964770816","","","2013-09-27 22:04:15 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Bill_Nye_Tho__: bro are you Calcium Nitrogen Dysprosium Arsenic Sulfur? Because u actin like a CaNDy AsS","383673283712778240","898124258","2013-09-27 19:23:33 +0000",""
"383392229907111936","","","2013-09-27 00:46:45 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Bill_Nye_Tho__: if she gets a D in bio, don't give her the D in bed","383338918667493376","898124258","2013-09-26 21:14:54 +0000",""
"383392018510004224","","","2013-09-27 00:45:54 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Bill_Nye_Tho__: CACTUS ARE ON POINT THO","383319664366866432","898124258","2013-09-26 19:58:24 +0000",""
"382985303473922049","","","2013-09-25 21:49:46 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @DoryGetsRatchet: true friendship is when you walk into their house and your wifi connects automatically","382968599054262272","1323513055","2013-09-25 20:43:23 +0000",""
"382693749563731968","","","2013-09-25 02:31:14 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Bill_Nye_Tho__: health tip: dont drink bleach","382666492904366081","898124258","2013-09-25 00:42:56 +0000",""
"382375003557085184","","","2013-09-24 05:24:39 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I feel naked without socks.","","","",""
"382260080512475137","","","2013-09-23 21:47:59 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Bill_Nye_Tho__: when i die, bury me inside da observatory","382254905118838784","898124258","2013-09-23 21:27:25 +0000",""
"381943932466102272","","","2013-09-23 00:51:44 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Bill_Nye_Tho__: two fish are in a tank. one turns to the other and asks ""hey nigga you know how to drive this thing?"" lmao #GOTJOKES","381893830590464001","898124258","2013-09-22 21:32:39 +0000",""
"381863685745938432","","","2013-09-22 19:32:52 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Bill_Nye_Tho__: who's the idiot that named them ""lab coats"" instead of ""pussy magnets"" smh dam","381845023395811329","898124258","2013-09-22 18:18:42 +0000",""
"381863636769062912","","","2013-09-22 19:32:40 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Great_Architect: IDGAF IF UR HUNGOVER FROM THE CLUB ALL U HOES NEEDA GET OUTTA BED RIGHT NOW AND TWERK YA ASS TO CHURCH Y'ALL NEED JESUS","381844708617486338","809217229","2013-09-22 18:17:27 +0000",""
"381502302659440641","","","2013-09-21 19:36:51 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @DoryGetsRatchet: RT if you're a strong independent black woman who don't need no man","381497713382014977","1323513055","2013-09-21 19:18:37 +0000",""
"381291028931555329","381287101225914369","501362413","2013-09-21 05:37:20 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","It's a pebble.","","","",""
"381282551156846592","","","2013-09-21 05:03:38 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ful ah swahg http://t.co/tIyByBIpvI","","","","http://twitter.com/Nicholiswood/status/381282551156846592/photo/1"
"381282387511877633","","","2013-09-21 05:02:59 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I'm cooler than you. http://t.co/JNFedpn9qY","","","","http://twitter.com/Nicholiswood/status/381282387511877633/photo/1"
"381263019537227777","","","2013-09-21 03:46:02 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Bill_Nye_Tho__: you ever feel awkward at a party so you just pretend that youre calculating something on your graphing calculator #Turn…","381236046630907904","898124258","2013-09-21 01:58:51 +0000",""
"380892172678991872","","","2013-09-20 03:12:25 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Bill_Nye_Tho__: i aint tryna brag to y'all but i really can spell ""BOOBS"" and a couple other words on my calculator tbh #TurnUp","380877740217335808","898124258","2013-09-20 02:15:04 +0000",""
"380163369220599808","","","2013-09-18 02:56:24 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oh mang. GTA V is off the hizzle. http://t.co/RRySqiXJFq","","","","http://twitter.com/Nicholiswood/status/380163369220599808/photo/1"
"379490929616236544","","","2013-09-16 06:24:22 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @DoryGetsRatchet: when miley cyrus is naked &amp; licks a hammer it’s “art” and “music”.. but when I do it, I’m “wasted” and “have to leave …","379420288229703680","1323513055","2013-09-16 01:43:40 +0000",""
"379490652997689344","","","2013-09-16 06:23:16 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Bill_Nye_Tho__: fake friends are like shadows in how theyre around during ur brightest hours, but disappear during your darkest moments…","379432804913651712","898124258","2013-09-16 02:33:24 +0000",""
"378573192232579072","","","2013-09-13 17:37:37 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Bill_Nye_Tho__: stuck in the friendzone and can't get out? Learn some more science and pretty soon she'll have her ""ION"" you lmao #wylin","378536233359507457","898124258","2013-09-13 15:10:45 +0000",""
"378412382050979840","","","2013-09-13 06:58:37 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @DoryGetsRatchet: Night before school: I wanna look attractive tomorrow

morning of school: nvm","378376897966518273","1323513055","2013-09-13 04:37:37 +0000",""
"297574308849545216","","313036646","2013-02-02 05:16:58 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@JaredVisepic boobs.","","","",""
"239943098246000641","","","2012-08-27 04:31:07 +0000","<a href=""http://friendsoverlay.com/"" rel=""nofollow"">MCFriendsOverlay</a>","Wat.","","","",""
"172924393092161537","","449630328","2012-02-24 06:02:42 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Justicimo13 didn't spell toilet right","","","",""
